"","id","dob_month","dob_year","dob_conflict","race","gender","yr_hgc","hgc_i","hgc"
"6724",6724,5,59,FALSE,"BLACK","MALE","1984",14,"2ND YEAR COL"
"6725",6725,7,63,FALSE,"HISPANIC","FEMALE","1987",12,"12TH GRADE"
"6726",6726,3,57,FALSE,"HISPANIC","FEMALE","1979",15,"3RD YEAR COL"
"6727",6727,4,57,TRUE,"HISPANIC","FEMALE","1990",17,"5TH YEAR COL"
"6728",6728,6,62,TRUE,"BLACK","MALE","1983",13,"1ST YEAR COL"
"6729",6729,7,64,FALSE,"BLACK","MALE","2000",12,"12TH GRADE"
"6730",6730,2,62,FALSE,"BLACK","FEMALE","1989",14,"2ND YEAR COL"
"6731",6731,5,62,FALSE,"BLACK","FEMALE","1990",18,"6TH YEAR COL"
"6732",6732,8,63,FALSE,"BLACK","MALE","1988",15,"3RD YEAR COL"
"6733",6733,8,59,TRUE,"BLACK","MALE","1994",12,"12TH GRADE"
"6734",6734,3,57,FALSE,"BLACK","FEMALE","1998",16,"4TH YEAR COL"
"6735",6735,1,59,FALSE,"BLACK","MALE","2008",19,"7TH YEAR COL"
"6736",6736,12,61,TRUE,"BLACK","MALE","2008",20,"8TH YEAR COL"
"6737",6737,9,59,FALSE,"HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"6738",6738,9,61,FALSE,"HISPANIC","FEMALE","1987",12,"12TH GRADE"
"6739",6739,8,63,FALSE,"HISPANIC","MALE","1979",9,"9TH GRADE"
"6740",6740,3,60,FALSE,"HISPANIC","FEMALE","1994",12,"12TH GRADE"
"6741",6741,5,61,FALSE,"HISPANIC","FEMALE","1988",12,"12TH GRADE"
"6742",6742,10,59,FALSE,"HISPANIC","FEMALE","1980",12,"12TH GRADE"
"6743",6743,2,61,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"6744",6744,9,62,FALSE,"HISPANIC","FEMALE","2014",15,"3RD YEAR COL"
"6745",6745,5,64,FALSE,"HISPANIC","FEMALE","2004",14,"2ND YEAR COL"
"6746",6746,6,61,FALSE,"BLACK","MALE","2000",13,"1ST YEAR COL"
"6747",6747,12,60,FALSE,"BLACK","FEMALE","1980",13,"1ST YEAR COL"
"6748",6748,2,63,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"6749",6749,5,60,FALSE,"BLACK","FEMALE","1990",13,"1ST YEAR COL"
"6750",6750,3,61,FALSE,"BLACK","FEMALE","1993",17,"5TH YEAR COL"
"6751",6751,6,58,FALSE,"BLACK","MALE","1986",17,"5TH YEAR COL"
"6752",6752,9,61,FALSE,"BLACK","FEMALE","1982",14,"2ND YEAR COL"
"6753",6753,9,60,FALSE,"BLACK","FEMALE","1988",17,"5TH YEAR COL"
"6754",6754,8,62,FALSE,"BLACK","FEMALE","2016",19,"7TH YEAR COL"
"6755",6755,2,64,FALSE,"BLACK","FEMALE","1983",12,"12TH GRADE"
"6756",6756,1,58,FALSE,"BLACK","FEMALE","1989",14,"2ND YEAR COL"
"6757",6757,1,61,FALSE,"BLACK","FEMALE","2006",14,"2ND YEAR COL"
"6758",6758,1,57,TRUE,"BLACK","FEMALE","1979",14,"2ND YEAR COL"
"6759",6759,6,64,FALSE,"BLACK","MALE","1998",12,"12TH GRADE"
"6760",6760,7,64,FALSE,"BLACK","MALE","1984",12,"12TH GRADE"
"6761",6761,5,61,FALSE,"BLACK","FEMALE","1996",12,"12TH GRADE"
"6762",6762,6,62,TRUE,"BLACK","MALE","1980",9,"9TH GRADE"
"6763",6763,10,57,FALSE,"HISPANIC","FEMALE","1979",14,"2ND YEAR COL"
"6764",6764,7,60,FALSE,"HISPANIC","MALE","2010",12,"12TH GRADE"
"6765",6765,5,63,FALSE,"HISPANIC","FEMALE","1981",12,"12TH GRADE"
"6766",6766,12,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6767",6767,11,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1987",15,"3RD YEAR COL"
"6768",6768,3,61,FALSE,"HISPANIC","MALE","1989",14,"2ND YEAR COL"
"6769",6769,6,60,FALSE,"BLACK","MALE","1983",15,"3RD YEAR COL"
"6770",6770,9,62,FALSE,"BLACK","MALE","1993",12,"12TH GRADE"
"6771",6771,4,58,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"6772",6772,12,59,FALSE,"HISPANIC","FEMALE","1979",8,"8TH GRADE"
"6773",6773,8,58,FALSE,"HISPANIC","FEMALE","2000",12,"12TH GRADE"
"6774",6774,6,59,FALSE,"HISPANIC","FEMALE","1981",14,"2ND YEAR COL"
"6775",6775,7,60,FALSE,"HISPANIC","MALE","1985",12,"12TH GRADE"
"6776",6776,6,61,FALSE,"HISPANIC","MALE","1993",19,"7TH YEAR COL"
"6777",6777,9,58,FALSE,"HISPANIC","FEMALE","1980",13,"1ST YEAR COL"
"6778",6778,7,63,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"6779",6779,8,59,FALSE,"BLACK","MALE","1983",14,"2ND YEAR COL"
"6780",6780,8,64,FALSE,"HISPANIC","FEMALE","1981",9,"9TH GRADE"
"6781",6781,3,63,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"6782",6782,11,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",16,"4TH YEAR COL"
"6783",6783,12,61,FALSE,"HISPANIC","FEMALE","2010",15,"3RD YEAR COL"
"6784",6784,1,64,FALSE,"HISPANIC","MALE","1994",13,"1ST YEAR COL"
"6785",6785,3,60,FALSE,"HISPANIC","MALE","1979",10,"10TH GRADE"
"6786",6786,9,62,FALSE,"HISPANIC","MALE","1980",9,"9TH GRADE"
"6787",6787,12,58,FALSE,"HISPANIC","FEMALE","1980",12,"12TH GRADE"
"6788",6788,2,63,FALSE,"HISPANIC","FEMALE","1981",9,"9TH GRADE"
"6789",6789,11,59,FALSE,"HISPANIC","MALE","1984",12,"12TH GRADE"
"6790",6790,9,62,FALSE,"HISPANIC","MALE","1984",11,"11TH GRADE"
"6791",6791,8,63,FALSE,"HISPANIC","MALE","1985",12,"12TH GRADE"
"6792",6792,8,63,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"6793",6793,6,61,FALSE,"HISPANIC","FEMALE","1979",9,"9TH GRADE"
"6794",6794,8,62,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"6795",6795,8,58,FALSE,"HISPANIC","MALE","1979",14,"2ND YEAR COL"
"6796",6796,4,61,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"6797",6797,2,63,FALSE,"HISPANIC","FEMALE","1979",9,"9TH GRADE"
"6798",6798,2,64,FALSE,"HISPANIC","FEMALE","1979",7,"7TH GRADE"
"6799",6799,6,61,FALSE,"BLACK","MALE","1981",12,"12TH GRADE"
"6800",6800,4,61,FALSE,"HISPANIC","MALE","1986",13,"1ST YEAR COL"
"6801",6801,6,62,FALSE,"HISPANIC","MALE","1989",14,"2ND YEAR COL"
"6802",6802,12,61,FALSE,"BLACK","MALE","1983",15,"3RD YEAR COL"
"6803",6803,2,58,FALSE,"HISPANIC","MALE","1979",13,"1ST YEAR COL"
"6804",6804,4,59,FALSE,"BLACK","FEMALE","1980",3,"3RD GRADE"
"6805",6805,3,64,FALSE,"HISPANIC","MALE","1985",13,"1ST YEAR COL"
"6806",6806,8,60,FALSE,"HISPANIC","MALE","2008",12,"12TH GRADE"
"6807",6807,12,62,FALSE,"HISPANIC","FEMALE","1982",12,"12TH GRADE"
"6808",6808,11,63,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"6809",6809,8,60,FALSE,"HISPANIC","MALE","1980",12,"12TH GRADE"
"6810",6810,10,61,FALSE,"HISPANIC","FEMALE","1980",10,"10TH GRADE"
"6811",6811,4,63,FALSE,"HISPANIC","MALE","1996",14,"2ND YEAR COL"
"6812",6812,2,58,FALSE,"HISPANIC","FEMALE","2002",15,"3RD YEAR COL"
"6813",6813,11,59,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"6814",6814,2,63,FALSE,"BLACK","FEMALE","1983",13,"1ST YEAR COL"
"6815",6815,8,57,FALSE,"HISPANIC","MALE","2006",16,"4TH YEAR COL"
"6816",6816,7,58,FALSE,"HISPANIC","FEMALE","1983",16,"4TH YEAR COL"
"6817",6817,8,62,FALSE,"HISPANIC","FEMALE","2000",17,"5TH YEAR COL"
"6818",6818,1,64,FALSE,"HISPANIC","FEMALE","1983",13,"1ST YEAR COL"
"6819",6819,11,64,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6820",6820,12,62,FALSE,"HISPANIC","FEMALE","1983",14,"2ND YEAR COL"
"6821",6821,1,59,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",16,"4TH YEAR COL"
"6822",6822,9,60,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6823",6823,5,64,FALSE,"HISPANIC","FEMALE","1983",12,"12TH GRADE"
"6824",6824,5,58,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"6825",6825,9,59,FALSE,"HISPANIC","FEMALE","2008",16,"4TH YEAR COL"
"6826",6826,4,64,FALSE,"HISPANIC","FEMALE","1988",19,"7TH YEAR COL"
"6827",6827,2,64,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",15,"3RD YEAR COL"
"6828",6828,3,57,FALSE,"HISPANIC","FEMALE","1986",12,"12TH GRADE"
"6829",6829,12,57,FALSE,"HISPANIC","FEMALE","1980",16,"4TH YEAR COL"
"6830",6830,8,64,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1985",12,"12TH GRADE"
"6831",6831,5,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1985",16,"4TH YEAR COL"
"6832",6832,10,58,FALSE,"HISPANIC","FEMALE","1979",8,"8TH GRADE"
"6833",6833,11,59,TRUE,"BLACK","MALE","1979",11,"11TH GRADE"
"6834",6834,9,59,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"6835",6835,3,64,FALSE,"HISPANIC","FEMALE","1986",14,"2ND YEAR COL"
"6836",6836,10,57,FALSE,"HISPANIC","MALE","1980",13,"1ST YEAR COL"
"6837",6837,9,60,FALSE,"BLACK","MALE","1980",13,"1ST YEAR COL"
"6838",6838,8,62,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"6839",6839,1,61,FALSE,"BLACK","FEMALE","2010",19,"7TH YEAR COL"
"6840",6840,11,64,FALSE,"BLACK","MALE","1984",12,"12TH GRADE"
"6841",6841,9,64,FALSE,"BLACK","MALE","1984",13,"1ST YEAR COL"
"6842",6842,7,62,FALSE,"BLACK","FEMALE","1989",19,"7TH YEAR COL"
"6843",6843,4,60,FALSE,"BLACK","MALE","1986",18,"6TH YEAR COL"
"6844",6844,10,62,FALSE,"BLACK","MALE","1985",16,"4TH YEAR COL"
"6845",6845,3,59,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"6846",6846,4,61,FALSE,"BLACK","MALE","1980",11,"11TH GRADE"
"6847",6847,6,64,FALSE,"BLACK","FEMALE","1993",10,"10TH GRADE"
"6848",6848,3,64,FALSE,"HISPANIC","FEMALE","1994",20,"8TH YEAR COL"
"6849",6849,8,61,FALSE,"BLACK","MALE","1984",14,"2ND YEAR COL"
"6850",6850,1,63,FALSE,"BLACK","MALE","1988",16,"4TH YEAR COL"
"6851",6851,1,62,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6852",6852,1,58,FALSE,"BLACK","FEMALE","1980",15,"3RD YEAR COL"
"6853",6853,12,60,FALSE,"BLACK","MALE","1996",18,"6TH YEAR COL"
"6854",6854,4,62,FALSE,"BLACK","FEMALE","1989",13,"1ST YEAR COL"
"6855",6855,10,60,FALSE,"BLACK","FEMALE","1989",16,"4TH YEAR COL"
"6856",6856,9,59,FALSE,"HISPANIC","FEMALE","1979",10,"10TH GRADE"
"6857",6857,7,57,FALSE,"HISPANIC","MALE","2002",18,"6TH YEAR COL"
"6858",6858,1,63,FALSE,"BLACK","FEMALE","2004",14,"2ND YEAR COL"
"6859",6859,6,60,FALSE,"BLACK","MALE","1982",13,"1ST YEAR COL"
"6860",6860,3,63,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"6861",6861,1,62,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"6862",6862,3,58,FALSE,"BLACK","FEMALE","1996",15,"3RD YEAR COL"
"6863",6863,12,62,FALSE,"BLACK","MALE","1980",11,"11TH GRADE"
"6864",6864,7,60,FALSE,"BLACK","MALE","1979",8,"8TH GRADE"
"6865",6865,3,57,FALSE,"BLACK","MALE","2008",12,"12TH GRADE"
"6866",6866,9,57,TRUE,"BLACK","FEMALE","1994",10,"10TH GRADE"
"6867",6867,2,62,FALSE,"BLACK","MALE","2008",13,"1ST YEAR COL"
"6868",6868,11,63,FALSE,"BLACK","MALE","2008",12,"12TH GRADE"
"6869",6869,7,58,FALSE,"BLACK","FEMALE","1986",16,"4TH YEAR COL"
"6870",6870,1,62,FALSE,"BLACK","FEMALE","1984",14,"2ND YEAR COL"
"6871",6871,11,59,FALSE,"BLACK","MALE","1994",13,"1ST YEAR COL"
"6872",6872,5,58,FALSE,"BLACK","MALE","1980",14,"2ND YEAR COL"
"6873",6873,7,61,FALSE,"BLACK","MALE","1981",12,"12TH GRADE"
"6874",6874,1,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",14,"2ND YEAR COL"
"6875",6875,12,63,FALSE,"HISPANIC","FEMALE","1991",14,"2ND YEAR COL"
"6876",6876,8,64,FALSE,"BLACK","FEMALE","2016",18,"6TH YEAR COL"
"6877",6877,10,61,FALSE,"HISPANIC","FEMALE","1980",12,"12TH GRADE"
"6878",6878,5,60,FALSE,"BLACK","MALE","1982",12,"12TH GRADE"
"6879",6879,1,64,FALSE,"BLACK","FEMALE","1998",16,"4TH YEAR COL"
"6880",6880,11,59,FALSE,"HISPANIC","FEMALE","2004",16,"4TH YEAR COL"
"6881",6881,11,58,FALSE,"BLACK","FEMALE","2008",13,"1ST YEAR COL"
"6882",6882,4,61,FALSE,"BLACK","MALE","1984",12,"12TH GRADE"
"6883",6883,4,64,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6884",6884,4,60,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"6885",6885,3,63,FALSE,"HISPANIC","FEMALE","1983",12,"12TH GRADE"
"6886",6886,9,59,FALSE,"HISPANIC","MALE","1982",14,"2ND YEAR COL"
"6887",6887,4,61,FALSE,"HISPANIC","FEMALE","1982",14,"2ND YEAR COL"
"6888",6888,5,57,FALSE,"HISPANIC","MALE","1979",10,"10TH GRADE"
"6889",6889,12,58,FALSE,"HISPANIC","MALE","1982",13,"1ST YEAR COL"
"6890",6890,7,60,TRUE,"HISPANIC","FEMALE","1982",12,"12TH GRADE"
"6891",6891,2,63,FALSE,"HISPANIC","FEMALE","1996",12,"12TH GRADE"
"6892",6892,12,58,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"6893",6893,3,61,FALSE,"HISPANIC","FEMALE","2010",14,"2ND YEAR COL"
"6894",6894,2,63,TRUE,"BLACK","MALE","1983",12,"12TH GRADE"
"6895",6895,1,62,FALSE,"BLACK","FEMALE","1983",14,"2ND YEAR COL"
"6896",6896,6,60,FALSE,"BLACK","MALE","1983",16,"4TH YEAR COL"
"6897",6897,7,64,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6898",6898,8,63,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6899",6899,7,59,FALSE,"BLACK","MALE","1979",9,"9TH GRADE"
"6900",6900,5,63,FALSE,"BLACK","MALE","1985",11,"11TH GRADE"
"6901",6901,9,61,FALSE,"BLACK","FEMALE","1982",14,"2ND YEAR COL"
"6902",6902,9,62,FALSE,"BLACK","MALE","1981",12,"12TH GRADE"
"6903",6903,12,57,FALSE,"BLACK","MALE","1982",16,"4TH YEAR COL"
"6904",6904,12,58,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"6905",6905,1,60,FALSE,"BLACK","FEMALE","1984",15,"3RD YEAR COL"
"6906",6906,1,61,FALSE,"BLACK","MALE","1980",11,"11TH GRADE"
"6907",6907,8,63,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6908",6908,10,61,FALSE,"BLACK","MALE","1981",13,"1ST YEAR COL"
"6909",6909,11,63,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"6910",6910,8,63,FALSE,"HISPANIC","MALE","1982",12,"12TH GRADE"
"6911",6911,12,64,FALSE,"HISPANIC","MALE","1985",12,"12TH GRADE"
"6912",6912,7,59,FALSE,"BLACK","MALE","1983",16,"4TH YEAR COL"
"6913",6913,9,60,FALSE,"BLACK","FEMALE","2016",18,"6TH YEAR COL"
"6914",6914,9,63,FALSE,"BLACK","MALE","1987",16,"4TH YEAR COL"
"6915",6915,5,58,FALSE,"HISPANIC","FEMALE","1988",14,"2ND YEAR COL"
"6916",6916,3,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6917",6917,9,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6918",6918,4,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",12,"12TH GRADE"
"6919",6919,11,60,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1988",12,"12TH GRADE"
"6920",6920,6,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1990",12,"12TH GRADE"
"6921",6921,11,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",12,"12TH GRADE"
"6922",6922,3,61,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",12,"12TH GRADE"
"6923",6923,7,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",12,"12TH GRADE"
"6924",6924,8,64,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1984",12,"12TH GRADE"
"6925",6925,2,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",12,"12TH GRADE"
"6926",6926,5,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1990",14,"2ND YEAR COL"
"6927",6927,4,62,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",10,"10TH GRADE"
"6928",6928,4,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1982",12,"12TH GRADE"
"6929",6929,9,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",16,"4TH YEAR COL"
"6930",6930,6,59,FALSE,"HISPANIC","FEMALE","2000",14,"2ND YEAR COL"
"6931",6931,4,58,FALSE,"HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6932",6932,8,57,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"6933",6933,8,64,FALSE,"BLACK","FEMALE","1988",17,"5TH YEAR COL"
"6934",6934,12,57,FALSE,"BLACK","FEMALE","2002",18,"6TH YEAR COL"
"6935",6935,4,60,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"6936",6936,6,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",12,"12TH GRADE"
"6937",6937,12,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1989",14,"2ND YEAR COL"
"6938",6938,9,64,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"6939",6939,1,57,FALSE,"HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6940",6940,2,58,FALSE,"HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6941",6941,7,59,FALSE,"HISPANIC","MALE","1979",12,"12TH GRADE"
"6942",6942,7,61,FALSE,"HISPANIC","MALE","1996",13,"1ST YEAR COL"
"6943",6943,10,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6944",6944,1,63,TRUE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",12,"12TH GRADE"
"6945",6945,6,61,TRUE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",12,"12TH GRADE"
"6946",6946,1,62,FALSE,"BLACK","MALE","1988",14,"2ND YEAR COL"
"6947",6947,5,64,FALSE,"BLACK","MALE","1984",12,"12TH GRADE"
"6948",6948,6,57,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"6949",6949,10,60,FALSE,"BLACK","FEMALE","1980",12,"12TH GRADE"
"6950",6950,3,62,FALSE,"BLACK","FEMALE","1981",12,"12TH GRADE"
"6951",6951,8,63,FALSE,"HISPANIC","FEMALE","1991",18,"6TH YEAR COL"
"6952",6952,9,63,FALSE,"BLACK","FEMALE","1983",12,"12TH GRADE"
"6953",6953,12,64,FALSE,"BLACK","FEMALE","2014",14,"2ND YEAR COL"
"6954",6954,12,58,FALSE,"HISPANIC","MALE","1980",14,"2ND YEAR COL"
"6955",6955,3,60,FALSE,"HISPANIC","MALE","1981",12,"12TH GRADE"
"6956",6956,7,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"6957",6957,2,61,FALSE,"BLACK","FEMALE","1980",12,"12TH GRADE"
"6958",6958,8,61,FALSE,"HISPANIC","MALE","1982",13,"1ST YEAR COL"
"6959",6959,8,62,FALSE,"HISPANIC","MALE","2004",16,"4TH YEAR COL"
"6960",6960,6,64,FALSE,"HISPANIC","MALE","1983",12,"12TH GRADE"
"6961",6961,4,61,FALSE,"BLACK","MALE","1998",12,"12TH GRADE"
"6962",6962,5,62,FALSE,"BLACK","FEMALE","1979",9,"9TH GRADE"
"6963",6963,3,62,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",9,"9TH GRADE"
"6964",6964,10,60,FALSE,"BLACK","MALE","1992",12,"12TH GRADE"
"6965",6965,1,63,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",11,"11TH GRADE"
"6966",6966,2,64,FALSE,"BLACK","FEMALE","1984",12,"12TH GRADE"
"6967",6967,2,60,FALSE,"BLACK","FEMALE","1980",11,"11TH GRADE"
"6968",6968,4,62,FALSE,"BLACK","FEMALE","1983",14,"2ND YEAR COL"
"6969",6969,4,63,FALSE,"BLACK","MALE","1984",12,"12TH GRADE"
"6970",6970,2,57,FALSE,"BLACK","FEMALE","1992",12,"12TH GRADE"
"6971",6971,12,60,FALSE,"BLACK","FEMALE","1982",15,"3RD YEAR COL"
"6972",6972,7,62,FALSE,"BLACK","MALE","1985",12,"12TH GRADE"
"6973",6973,11,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1984",18,"6TH YEAR COL"
"6974",6974,7,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",19,"7TH YEAR COL"
"6975",6975,6,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",14,"2ND YEAR COL"
"6976",6976,8,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1986",18,"6TH YEAR COL"
"6977",6977,10,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",17,"5TH YEAR COL"
"6978",6978,11,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"6979",6979,5,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",16,"4TH YEAR COL"
"6980",6980,1,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1986",17,"5TH YEAR COL"
"6981",6981,2,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1980",13,"1ST YEAR COL"
"6982",6982,5,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",15,"3RD YEAR COL"
"6983",6983,5,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"6984",6984,2,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1987",18,"6TH YEAR COL"
"6985",6985,5,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"6986",6986,12,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",16,"4TH YEAR COL"
"6987",6987,5,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1980",16,"4TH YEAR COL"
"6988",6988,7,60,FALSE,"BLACK","MALE","1985",15,"3RD YEAR COL"
"6989",6989,6,59,FALSE,"BLACK","FEMALE","2002",15,"3RD YEAR COL"
"6990",6990,8,57,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"6991",6991,9,59,FALSE,"BLACK","MALE","1979",12,"12TH GRADE"
"6992",6992,9,62,FALSE,"BLACK","FEMALE","1983",14,"2ND YEAR COL"
"6993",6993,7,59,FALSE,"BLACK","MALE","1989",12,"12TH GRADE"
"6994",6994,5,60,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"6995",6995,6,60,FALSE,"BLACK","FEMALE","1979",9,"9TH GRADE"
"6996",6996,2,63,FALSE,"BLACK","MALE","1990",18,"6TH YEAR COL"
"6997",6997,5,61,FALSE,"BLACK","FEMALE","1989",12,"12TH GRADE"
"6998",6998,1,63,FALSE,"BLACK","MALE","1989",16,"4TH YEAR COL"
"6999",6999,7,64,FALSE,"BLACK","FEMALE","1986",14,"2ND YEAR COL"
"7000",7000,7,59,FALSE,"BLACK","FEMALE","1979",12,"12TH GRADE"
"7001",7001,7,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",12,"12TH GRADE"
"7002",7002,8,61,FALSE,"BLACK","FEMALE","2012",13,"1ST YEAR COL"
"7003",7003,1,62,FALSE,"BLACK","MALE","1981",12,"12TH GRADE"
"7004",7004,9,64,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"7005",7005,4,60,FALSE,"BLACK","FEMALE","1980",12,"12TH GRADE"
"7006",7006,6,59,TRUE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"7007",7007,2,64,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1987",16,"4TH YEAR COL"
"7008",7008,8,57,FALSE,"BLACK","MALE","2014",13,"1ST YEAR COL"
"7009",7009,8,59,FALSE,"BLACK","MALE","1980",12,"12TH GRADE"
"7010",7010,1,63,FALSE,"BLACK","MALE","1983",12,"12TH GRADE"
"7011",7011,8,58,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",18,"6TH YEAR COL"
"7012",7012,12,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"7013",7013,5,57,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1985",18,"6TH YEAR COL"
"7014",7014,12,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1988",16,"4TH YEAR COL"
"7015",7015,8,58,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",10,"10TH GRADE"
"7016",7016,10,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1981",16,"4TH YEAR COL"
"7017",7017,11,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1982",15,"3RD YEAR COL"
"7018",7018,8,59,FALSE,"HISPANIC","MALE","1979",9,"9TH GRADE"
"7019",7019,11,57,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",14,"2ND YEAR COL"
"7020",7020,10,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",12,"12TH GRADE"
"7021",7021,12,59,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",9,"9TH GRADE"
"7022",7022,11,61,FALSE,"NON-BLACK, NON-HISPANIC","FEMALE","1979",9,"9TH GRADE"
"7023",7023,2,63,FALSE,"NON-BLACK, NON-HISPANIC","MALE","1979",8,"8TH GRADE"
